DB_ID	Start_Coordiate	End_Coordinate	Old_Display_Name	New_Display_Name		 
451607	1	968	NFkB p105 [cytosol]	NFKB1 [cytosol]		
168151	1	317	IkBA [cytosol]	NFKBIA [cytosol]		
1168581	1	-1	"ub-K21,22-p-S32,36-IKBA [cytosol]"	NFKBIA [cytosol]		
205836	1	-1	"p-S32,36-IKBA [cytosol]"	NFKBIA [cytosol]		
177677	1	317	"p-S32,S36-IkBA [cytosol]"	NFKBIA [cytosol]		
203802	1	356	Phospho-IkBA [cytosol]	NFKBIA [cytosol]		
177670	null	null	"p-S19,S23-IkBB [cytosol]"	NFKBIB [cytosol]		
1168571	null	null	"ub-K-p-S19,23-IKBB [cytosol]"	NFKBIB [cytosol]		
168132	null	null	IkBB [cytosol]	NFKBIB [cytosol]		
1168561	1	500	"p-S157,161-IKBE [cytosol]"	NFKBIE [cytosol]		
1168580	1	500	NF-kappa-B inhibitor epsilon [cytosol]	NFKBIE [cytosol]		
1168563	1	500	"ub-K-p-S157,161-IKBE [cytosol]"	NFKBIE [cytosol]		
194988	1	-1	Ephexin1 variant1 [cytosol]	NGEF [cytosol]		
194982	1	-1	Ephexin1 variant2 [cytosol]	NGEF [cytosol]		
187026	1	241	pre-pro-beta-NGF precursor [endoplasmic reticulum lumen]	NGF [endoplasmic reticulum lumen]		
187047	19	241	pro-beta-NGF precursor [endoplasmic reticulum lumen]	NGF [endoplasmic reticulum lumen]		
166515	122	241	beta-NGF [Golgi lumen]	NGF [Golgi lumen]		
187036	19	241	beta-NGF pro-precursor [Golgi lumen]	NGF [Golgi lumen]		
166489	1	-1	beta-NGF precursor [Golgi lumen]	NGF [Golgi lumen]		
194509	251	272	p75NTR transmembrane domain [plasma membrane]	NGFR [plasma membrane]		
193664	29	427	p75NTR [plasma membrane]	NGFR [plasma membrane]		
194476	251	427	p75NTR cleaved of ectodomain [plasma membrane]	NGFR [plasma membrane]		
204675	45	640	Netrin-G1 ligand splice variant 4 [plasma membrane]	NGL1 [plasma membrane]		
204674	45	640	Netrin-G1 ligand splice variant 3 [plasma membrane]	NGL1 [plasma membrane]		
2533960	29	1247	NID1 C-term fragment [extracellular region]	NID1 [extracellular region]		
2533959	29	1247	NID1 N-term fragment [extracellular region]	NID1 [extracellular region]		
380706	1	-1	Nlp [cytosol]	NINL [cytosol]		
380716	1	-1	phospho-Nlp [cytosol]	NINL [cytosol]		
418338	46	840	+B Neuroligin-1 [plasma membrane]	NLGN1 [plasma membrane]		
418191	46	840	Neuroligin-1 [plasma membrane]	NLGN1 [plasma membrane]		
418339	46	840	-B Neuroligin-1 [plasma membrane]	NLGN1 [plasma membrane]		
418336	15	835	+B Neuroligin-2 [plasma membrane]	NLGN2 [plasma membrane]		
418195	15	835	Neuroligin-2 [plasma membrane]	NLGN2 [plasma membrane]		
418337	15	835	-B Neuroligin-2 [plasma membrane]	NLGN2 [plasma membrane]		
212439	1	-1	Neuroligin 2 [nucleoplasm]	NLGN3 [nucleoplasm]		
212341	1	-1	Neuroligin 1 [nucleoplasm]	NLGN3 [nucleoplasm]		
167579	null	null	NMT-1 [cytosol]	NMT1 [cytosol]		
60306	1	-1	NMT 1 [cytosol]	NMT1 [cytosol]		
175982	1	-1	Nicotinamide N-methyltransferase [cytosol]	NNMT [cytosol]		
159359	1	-1	Nicotinamide N-methyltransferase [cytosol]	NNMT [cytosol]		
419293	1	1434	"Nitric oxide synthase, brain [cytosol]"	NOS1 [cytosol]		
202109	null	null	nNOS [cytosol]	NOS1 [cytosol]		
203687	null	null	N-myristoylated eNOS (Gly2) [cytosol]	NOS3 [cytosol]		
202114	null	null	"Nitric oxide synthase, endothelial [cytosol]"	NOS3 [cytosol]		
203769	2	1203	"palmitylated, N-myristoylated eNOS [Golgi membrane]"	NOS3 [Golgi membrane]		
534995	null	null	N-myristoylated eNOS (Gly2) [Golgi membrane]	NOS3 [Golgi membrane]		
534993	2	1203	"palmitylated, N-myristoylated eNOS [plasma membrane]"	NOS3 [plasma membrane]		
534999	null	null	N-myristoylated eNOS (Gly2) [plasma membrane]	NOS3 [plasma membrane]		
202139	2	1203	p-S1177-eNOS [plasma membrane]	NOS3 [plasma membrane]		
2220962	1755	2421	NICD1 G2420Afs*3 mutant [cytosol]	NOTCH1 [cytosol]		
1606559	1	9371	NOTCH1 mRNA [cytosol]	NOTCH1 [cytosol]		
1852641	19	2555	Pre-NOTCH1 [cytosol]	NOTCH1 [cytosol]		
157634	1754	2555	NICD1 [cytosol]	NOTCH1 [cytosol]		
1485602	19	2439	Pre-NOTCH1 L1600P Q2440*STOP mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
2159811	1755	2402	p-NICD1 Q2403*STOP mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
2220986	1721	2421	NEXT1 G2420Afs*3 mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1493097	19	2516	Pre-NOTCH1 P2514Rfs*4 mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
2159810	1755	2421	p-NICD1 G2420Afs*3 mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1485585	19	2555	Pre-NOTCH1 A1701P mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1485584	19	2555	Pre-NOTCH1 L1593P mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1485582	19	2555	Pre-NOTCH1 L1574P mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1485592	19	2555	Pre-NOTCH1 R1598P mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1493101	19	2475	Pre-NOTCH1 V2476*STOP mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1493104	19	2421	Pre-NOTCH1 G2420Afs*3 mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1493103	19	2402	Pre-NOTCH1 Q2403*STOP mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1485596	19	2394	Pre-NOTCH1 L1600P Q2395*STOP mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1485591	19	2555	Pre-NOTCH1 L1678P mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1493099	19	2514	Pre-NOTCH1 S2513Vfs*3 mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
2159809	1755	2516	p-NICD1 P2514Rfs*3 mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1485603	19	2514	Pre-NOTCH1 L1600P S2513Vfs*3 mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
1485595	19	2516	Pre-NOTCH1 L1600P P2514Rfs*4 mutant [endoplasmic reticulum lumen]	NOTCH1 [endoplasmic reticulum lumen]		
157024	19	2555	Pre-NOTCH1 [endoplasmic reticulum membrane]	NOTCH1 [endoplasmic reticulum membrane]		
1467396	19	2555	Fuc-Pre-NOTCH1 [endoplasmic reticulum membrane]	NOTCH1 [endoplasmic reticulum membrane]		
1467425	19	2555	"Glc,Fuc-Pre-NOTCH1 [endoplasmic reticulum membrane]"	NOTCH1 [endoplasmic reticulum membrane]		
1983670	19	1664	NOTCH1 Extracellular fragment (NECD1) [extracellular region]	NOTCH1 [extracellular region]		
157654	1665	1720	Notch 1 ligand-bound fragment [extracellular region]	NOTCH1 [extracellular region]		
157104	19	2555	Pre-NOTCH1 [Golgi lumen]	NOTCH1 [Golgi lumen]		
1911444	19	1664	GlcNAc-NECD1 [Golgi lumen]	NOTCH1 [Golgi lumen]		
1911436	19	1664	Gal-GlcNAc-NECD1 [Golgi lumen]	NOTCH1 [Golgi lumen]		
157056	19	1664	Notch 1 Extracellular fragment (NECD1) [Golgi lumen]	NOTCH1 [Golgi lumen]		
1911511	19	1664	FRINGE-modified NOTCH1 Extracellular Fragment (NECD1) [Golgi membrane]	NOTCH1 [Golgi membrane]		
1911415	19	2555	"Glc,Gal-GlcNAc-Fuc-Pre-NOTCH1 [Golgi membrane]"	NOTCH1 [Golgi membrane]		
1911426	19	2555	"Glc,GlcNAc-Fuc-Pre-NOTCH1 [Golgi membrane]"	NOTCH1 [Golgi membrane]		
1472872	19	2555	"Glc,Fuc-Pre-NOTCH1 [Golgi membrane]"	NOTCH1 [Golgi membrane]		
1911503	19	2555	"Glc,Sia-Gal-GlcNAc-Fuc-Pre-NOTCH1 [Golgi membrane]"	NOTCH1 [Golgi membrane]		
157092	1665	2555	Notch 1 Transmembrane fragment (NTMIC1) [Golgi membrane]	NOTCH1 [Golgi membrane]		
1983679	19	1664	NOTCH1 Extracellular fragment (NECD1) [Golgi membrane]	NOTCH1 [Golgi membrane]		
1604444	1755	2556	p-NICD1 [nucleoplasm]	NOTCH1 [nucleoplasm]		
1911481	1	-1	NOTCH1 gene [nucleoplasm]	NOTCH1 [nucleoplasm]		
157939	1754	2555	NICD1 [nucleoplasm]	NOTCH1 [nucleoplasm]		
2220960	1755	2421	NICD1 G2420Afs*3 mutant [nucleoplasm]	NOTCH1 [nucleoplasm]		
1606493	1	9371	NOTCH1 mRNA [nucleoplasm]	NOTCH1 [nucleoplasm]		
1911512	19	1664	FRINGE-modified NOTCH1 Extracellular Fragment (NECD1) [plasma membrane]	NOTCH1 [plasma membrane]		
157239	1665	2555	Notch 1 Transmembrane fragment (NTMIC1) [plasma membrane]	NOTCH1 [plasma membrane]		
157200	1721	2555	NEXT1 [plasma membrane]	NOTCH1 [plasma membrane]		
157656	1722	1754	TM1 [plasma membrane]	NOTCH1 [plasma membrane]		
2220929	1580	2555	NOTCH1 t(7;9)(q34;q34.3) translocation mutant [plasma membrane]	NOTCH1 [plasma membrane]		
157243	19	1664	Notch 1 Extracellular fragment (NECD1) [plasma membrane]	NOTCH1 [plasma membrane]		
2220938	1665	2421	NOTCH1 G2420Afs*3 mutant transmembrane fragment [plasma membrane]	NOTCH1 [plasma membrane]		
1911477	1	11389	NOTCH2 mRNA [cytosol]	NOTCH2 [cytosol]		
1852636	26	2471	Pre-NOTCH2 [cytosol]	NOTCH2 [cytosol]		
157642	1697	2471	NICD2 [cytosol]	NOTCH2 [cytosol]		
1467363	26	2471	Fuc-Pre-NOTCH2 [endoplasmic reticulum membrane]	NOTCH2 [endoplasmic reticulum membrane]		
1467379	26	2471	"Glc,Fuc-Pre-NOTCH2 [endoplasmic reticulum membrane]"	NOTCH2 [endoplasmic reticulum membrane]		
157025	26	2471	Pre-NOTCH2 [endoplasmic reticulum membrane]	NOTCH2 [endoplasmic reticulum membrane]		
157652	1582	1665	Notch 2 ligand-bound fragment [extracellular region]	NOTCH2 [extracellular region]		
1983678	26	1581	NOTCH2 Extracellular fragment (NECD2) [extracellular region]	NOTCH2 [extracellular region]		
156987	26	1581	Notch 2 Extracellular fragment (NECD2) [Golgi lumen]	NOTCH2 [Golgi lumen]		
157010	26	2471	Pre-NOTCH2 [Golgi lumen]	NOTCH2 [Golgi lumen]		
1911520	26	1581	FRINGE-modified NOTCH2 extracellular fragment (NECD2) [Golgi membrane]	NOTCH2 [Golgi membrane]		
1911417	26	2471	"Glc,Gal-GlcNAc-Fuc-Pre-NOTCH2 [Golgi membrane]"	NOTCH2 [Golgi membrane]		
1911505	26	2471	"Glc,Sia-Gal-GlcNAc-Fuc-Pre-NOTCH2 [Golgi membrane]"	NOTCH2 [Golgi membrane]		
1911428	26	2471	"Glc,GlcNAc-Fuc-Pre-NOTCH2 [Golgi membrane]"	NOTCH2 [Golgi membrane]		
1983676	26	1581	NOTCH2 Extracellular fragment (NECD2) [Golgi membrane]	NOTCH2 [Golgi membrane]		
1472874	26	2471	"Glc,Fuc-Pre-NOTCH2 [Golgi membrane]"	NOTCH2 [Golgi membrane]		
157017	1582	2471	Notch 2 Transmembrane fragment (NTMIC2) [Golgi membrane]	NOTCH2 [Golgi membrane]		
157942	1697	2471	NICD2 [nucleoplasm]	NOTCH2 [nucleoplasm]		
1911484	1	-1	NOTCH2 gene [nucleoplasm]	NOTCH2 [nucleoplasm]		
1911489	1	11389	NOTCH2 mRNA [nucleoplasm]	NOTCH2 [nucleoplasm]		
157628	1666	1696	TM2 [plasma membrane]	NOTCH2 [plasma membrane]		
157225	1666	2471	NEXT2 [plasma membrane]	NOTCH2 [plasma membrane]		
157228	1582	2471	Notch 2 Transmembrane fragment (NTMIC2) [plasma membrane]	NOTCH2 [plasma membrane]		
1911518	26	1581	FRINGE-modified NOTCH2 Extracellular Fragment (NECD2) [plasma membrane]	NOTCH2 [plasma membrane]		
157202	26	1581	Notch 2 Extracellular fragment (NECD2) [plasma membrane]	NOTCH2 [plasma membrane]		
1911478	1	8070	NOTCH3 mRNA [cytosol]	NOTCH3 [cytosol]		
1852639	40	2321	Pre-NOTCH3 [cytosol]	NOTCH3 [cytosol]		
157647	1662	2321	NICD3 [cytosol]	NOTCH3 [cytosol]		
157102	40	2321	Pre-NOTCH3 [endoplasmic reticulum membrane]	NOTCH3 [endoplasmic reticulum membrane]		
1467307	40	2321	"Glc,Fuc-Pre-NOTCH3 [endoplasmic reticulum membrane]"	NOTCH3 [endoplasmic reticulum membrane]		
1467382	40	2321	Fuc-Pre-NOTCH3 [endoplasmic reticulum membrane]	NOTCH3 [endoplasmic reticulum membrane]		
157639	40	1628	Notch 3 ligand-bound fragment [extracellular region]	NOTCH3 [extracellular region]		
1983675	40	1571	NOTCH3 Extracellular fragment (NECD3) [extracellular region]	NOTCH3 [extracellular region]		
157116	40	1571	Notch 3 Extracellular fragment (NECD3) [Golgi lumen]	NOTCH3 [Golgi lumen]		
157070	40	2321	Pre-NOTCH3 [Golgi lumen]	NOTCH3 [Golgi lumen]		
1911522	40	1571	FRINGE-modified NOTCH3 Extracellular fragment (NECD3) [Golgi membrane]	NOTCH3 [Golgi membrane]		
1911429	40	2321	"Glc,GlcNAc-Fuc-Pre-NOTCH3 [Golgi membrane]"	NOTCH3 [Golgi membrane]		
1983672	40	1571	NOTCH3 Extracellular fragment (NECD3) [Golgi membrane]	NOTCH3 [Golgi membrane]		
156995	1572	2321	Notch 3 Transmembrane fragment (NTMIC3) [Golgi membrane]	NOTCH3 [Golgi membrane]		
1472871	40	2321	"Glc,Fuc-Pre-NOTCH3 [Golgi membrane]"	NOTCH3 [Golgi membrane]		
1911419	40	2321	"Glc,Gal-GlcNAc-Fuc-Pre-NOTCH3 [Golgi membrane]"	NOTCH3 [Golgi membrane]		
1911504	40	2321	"Glc,Sia-Gal-GlcNAc-Fuc-Pre-NOTCH3 [Golgi membrane]"	NOTCH3 [Golgi membrane]		
1911492	1	-1	NOTCH3 gene [nucleoplasm]	NOTCH3 [nucleoplasm]		
1911495	1	8070	NOTCH3 mRNA [nucleoplasm]	NOTCH3 [nucleoplasm]		
157928	1662	2321	NICD3 [nucleoplasm]	NOTCH3 [nucleoplasm]		
157231	1572	2321	Notch 3 Transmembrane fragment (NTMIC3) [plasma membrane]	NOTCH3 [plasma membrane]		
1911517	40	1571	FRINGE-modified NOTCH3 Extracellular Fragment (NECD3) [plasma membrane]	NOTCH3 [plasma membrane]		
157203	1629	2321	NEXT3 [plasma membrane]	NOTCH3 [plasma membrane]		
157220	40	1571	Notch 3 Extracellular fragment (NECD3) [plasma membrane]	NOTCH3 [plasma membrane]		
157657	1629	1661	TM3 [plasma membrane]	NOTCH3 [plasma membrane]		
1852637	24	2003	Pre-NOTCH4 [cytosol]	NOTCH4 [cytosol]		
1911475	1	6745	NOTCH4 mRNA [cytosol]	NOTCH4 [cytosol]		
157636	1467	2003	NICD4 [cytosol]	NOTCH4 [cytosol]		
157121	24	2003	Pre-NOTCH4 [endoplasmic reticulum membrane]	NOTCH4 [endoplasmic reticulum membrane]		
1467340	24	2003	Fuc-Pre-NOTCH4 [endoplasmic reticulum membrane]	NOTCH4 [endoplasmic reticulum membrane]		
1467405	24	2003	"Glc,Fuc-Pre-NOTCH4 [endoplasmic reticulum membrane]"	NOTCH4 [endoplasmic reticulum membrane]		
1983677	24	1336	NOTCH4 Extracellular fragment (NECD4) [extracellular region]	NOTCH4 [extracellular region]		
157646	24	1431	Notch 4 ligand-bound fragment [extracellular region]	NOTCH4 [extracellular region]		
157019	24	2003	Pre-NOTCH4 [Golgi lumen]	NOTCH4 [Golgi lumen]		
157075	24	1336	Notch 4 Extracellular fragment (NECD4) [Golgi lumen]	NOTCH4 [Golgi lumen]		
1911507	24	2003	"Glc,Sia-Gal-GlcNAc-Fuc-Pre-NOTCH4 [Golgi membrane]"	NOTCH4 [Golgi membrane]		
157073	1337	2003	Notch 4 Transmembrane fragment (NTMIC4) [Golgi membrane]	NOTCH4 [Golgi membrane]		
1472876	24	2003	"Glc,Fuc-Pre-NOTCH4 [Golgi membrane]"	NOTCH4 [Golgi membrane]		
1983674	24	1336	NOTCH4 Extracellular fragment (NECD4) [Golgi membrane]	NOTCH4 [Golgi membrane]		
1911523	24	1336	FRINGE-modified NOTCH4 Extracellular fragment (NECD4) [Golgi membrane]	NOTCH4 [Golgi membrane]		
1911422	24	2003	"Glc,Gal-GlcNAc-Fuc-Pre-NOTCH4 [Golgi membrane]"	NOTCH4 [Golgi membrane]		
1911431	24	2003	"Glc,GlcNAc-Fuc-Pre-NOTCH4 [Golgi membrane]"	NOTCH4 [Golgi membrane]		
1911501	1	-1	NOTCH4 gene [nucleoplasm]	NOTCH4 [nucleoplasm]		
1911499	1	6745	NOTCH4 mRNA [nucleoplasm]	NOTCH4 [nucleoplasm]		
157945	1467	2003	NICD4 [nucleoplasm]	NOTCH4 [nucleoplasm]		
157635	1432	1466	TM4 [plasma membrane]	NOTCH4 [plasma membrane]		
1911521	24	1336	FRINGE-modified NOTCH4 Extracellular Fragment (NECD4) [plasma membrane]	NOTCH4 [plasma membrane]		
157190	24	1336	Notch 4 Extracellular fragment (NECD4) [plasma membrane]	NOTCH4 [plasma membrane]		
157213	1337	2003	Notch 4 Transmembrane fragment (NTMIC4) [plasma membrane]	NOTCH4 [plasma membrane]		
157641	1432	2003	NEXT4 [plasma membrane]	NOTCH4 [plasma membrane]		
374790	25	53	Neuropeptide B-29 [extracellular region]	NPB [extracellular region]		
374794	25	48	Neuropeptide B-23 [extracellular region]	NPB [extracellular region]		
197692	23	1241	Nephrin [plasma membrane]	NPHS1 [plasma membrane]		
373636	23	1241	p-Nephrin [plasma membrane]	NPHS1 [plasma membrane]		
198256	23	1241	Nephrin precursor [plasma membrane]	NPHS1 [plasma membrane]		
180729	1	-1	Nucleolar phosphoprotein B23  (P06748-1) [cytosol]	NPM1 [cytosol]		
180723	1	-1	Nucleolar phosphoprotein B23 (P06748-2) [cytosol]	NPM1 [cytosol]		
180737	1	-1	Nucleolar phosphoprotein B23 (P06748-2) [nucleoplasm]	NPM1 [nucleoplasm]		
606320	1	294	Nucleophosmin [nucleoplasm]	NPM1 [nucleoplasm]		
180717	1	-1	Nucleolar phosphoprotein B23  (P06748-1) [nucleoplasm]	NPM1 [nucleoplasm]		
197629	29	282	Neuroplastin precursor [plasma membrane]	NPTN [plasma membrane]		
198068	29	282	Neuroplastin precursor 2 [plasma membrane]	NPTN [plasma membrane]		
198059	29	282	Neuroplastin precursor 4 [plasma membrane]	NPTN [plasma membrane]		
198050	29	282	Neuroplastin precursor 3 [plasma membrane]	NPTN [plasma membrane]		
374804	33	62	Neuropeptide W-30 [extracellular region]	NPW [extracellular region]		
374802	33	55	Neuropeptide W-23 [extracellular region]	NPW [extracellular region]		
376310	1	470	NR0B1-2_HUMAN [nucleoplasm]	NR0B1 [nucleoplasm]		
376309	1	470	NR0B1-1_HUMAN [nucleoplasm]	NR0B1 [nucleoplasm]		
375505	1	447	NR1H3-2_HUMAN [nucleoplasm]	NR1H3 [nucleoplasm]		
375503	null	null	NR1H3-1 [nucleoplasm]	NR1H3 [nucleoplasm]		
400113	1	447	Oxysterols receptor LXR-alpha [nucleoplasm]	NR1H3 [nucleoplasm]		
375506	1	486	NR1H4-2 [nucleoplasm]	NR1H4 [nucleoplasm]		
375508	null	null	NR1H4-1 [nucleoplasm]	NR1H4 [nucleoplasm]		
375510	1	486	NR1H4-3 [nucleoplasm]	NR1H4 [nucleoplasm]		
375509	1	486	NR1H4-4 [nucleoplasm]	NR1H4 [nucleoplasm]		
375514	1	434	NR1I2-3_HUMAN [nucleoplasm]	NR1I2 [nucleoplasm]		
375517	1	434	NR1I2-6_HUMAN [nucleoplasm]	NR1I2 [nucleoplasm]		
375521	1	434	NR1I2-5_HUMAN [nucleoplasm]	NR1I2 [nucleoplasm]		
375520	1	434	NR1I2-1_HUMAN [nucleoplasm]	NR1I2 [nucleoplasm]		
375519	1	434	NR1I2-4_HUMAN [nucleoplasm]	NR1I2 [nucleoplasm]		
375516	1	434	NR1I2-7_HUMAN [nucleoplasm]	NR1I2 [nucleoplasm]		
375518	1	434	NR1I2-2_HUMAN [nucleoplasm]	NR1I2 [nucleoplasm]		
376205	1	352	NR1I3-2_HUMAN [nucleoplasm]	NR1I3 [nucleoplasm]		
376204	1	352	NR1I3-1_HUMAN [nucleoplasm]	NR1I3 [nucleoplasm]		
376208	1	410	NR2E3-1_HUMAN [nucleoplasm]	NR2E3 [nucleoplasm]		
376210	1	410	NR2E3-2_HUMAN [nucleoplasm]	NR2E3 [nucleoplasm]		
376272	1	777	NR3C1-8 Glucocorticoid receptor [nucleoplasm]	NR3C1 [nucleoplasm]		
376267	1	777	NR3C1-9 Glucocorticoid receptor [nucleoplasm]	NR3C1 [nucleoplasm]		
376270	1	777	NR3C1-4 Glucocorticoid receptor [nucleoplasm]	NR3C1 [nucleoplasm]		
376273	1	777	NR3C1-5 Glucocorticoid receptor [nucleoplasm]	NR3C1 [nucleoplasm]		
879837	1	777	Glucocorticoid receptor [nucleoplasm]	NR3C1 [nucleoplasm]		
376277	1	777	NR3C1-6 Glucocorticoid receptor [nucleoplasm]	NR3C1 [nucleoplasm]		
376274	1	777	NR3C1-3 Glucocorticoid receptor [nucleoplasm]	NR3C1 [nucleoplasm]		
376269	1	777	NR3C1-2 Glucocorticod receptor [nucleoplasm]	NR3C1 [nucleoplasm]		
376276	1	777	NR3C1-7 Glucocorticoid receptor [nucleoplasm]	NR3C1 [nucleoplasm]		
376275	1	777	NR3C1-1 Glucocorticoid receptor [nucleoplasm]	NR3C1 [nucleoplasm]		
376288	1	984	NR3C2-2 Mineralocorticoid receptor [nucleoplasm]	NR3C2 [nucleoplasm]		
376286	1	984	NR3C2-4 Mineralocorticoid receptor [nucleoplasm]	NR3C2 [nucleoplasm]		
376289	1	984	NR3C2-3 Mineralocorticoid receptor [nucleoplasm]	NR3C2 [nucleoplasm]		
376287	1	984	NR3C2-1 Mineralocorticoid receptor [nucleoplasm]	NR3C2 [nucleoplasm]		
376304	1	626	NR4A3-2_HUMAN [nucleoplasm]	NR4A3 [nucleoplasm]		
376306	1	626	NR4A3-1_HUMAN [nucleoplasm]	NR4A3 [nucleoplasm]		
210791	1	-1	NR5A2 isoform 3 [nucleoplasm]	NR5A2 [nucleoplasm]		
210778	1	-1	NR5A2 isoform 2 [nucleoplasm]	NR5A2 [nucleoplasm]		
376303	1	541	NR5A2-1_HUMAN [nucleoplasm]	NR5A2 [nucleoplasm]		
376308	1	541	NR5A2-3_HUMAN [nucleoplasm]	NR5A2 [nucleoplasm]		
210789	1	-1	NR5A2 isoform 1 [nucleoplasm]	NR5A2 [nucleoplasm]		
376311	1	541	NR5A2-2_HUMAN [nucleoplasm]	NR5A2 [nucleoplasm]		
376302	1	480	NR6A1-4_HUMAN [nucleoplasm]	NR6A1 [nucleoplasm]		
376307	1	480	NR6A1-1_HUMAN [nucleoplasm]	NR6A1 [nucleoplasm]		
376296	1	480	NR6A1-2_HUMAN [nucleoplasm]	NR6A1 [nucleoplasm]		
376298	1	480	NR6A1-3_HUMAN [nucleoplasm]	NR6A1 [nucleoplasm]		
376300	1	480	NR6A1-5_HUMAN [nucleoplasm]	NR6A1 [nucleoplasm]		
376327	1	287	NRBF2-2_HUMAN [nucleoplasm]	NRBF2 [nucleoplasm]		
376325	1	287	NRBF2-1_HUMAN [nucleoplasm]	NRBF2 [nucleoplasm]		
195371	1	-1	Neuropilin-1 [plasma membrane]	NRP1 [plasma membrane]		
195365	1	-1	NRP-1 variant2 [plasma membrane]	NRP1 [plasma membrane]		
195362	1	-1	NRP-2 variant3 [plasma membrane]	NRP2 [plasma membrane]		
195366	1	-1	NRP-2 variant1 [plasma membrane]	NRP2 [plasma membrane]		
195383	1	-1	NRP-2 variant2 [plasma membrane]	NRP2 [plasma membrane]		
549042	21	931	Neuropilin-2 (NP2) [plasma membrane]	NRP2 [plasma membrane]		
418341	null	null	+S4 Neurexin-1-beta [plasma membrane]	NRXN1 [plasma membrane]		
418189	null	null	Neurexin-1-alpha [plasma membrane]	NRXN1 [plasma membrane]		
418196	null	null	Neurexin-1-beta [plasma membrane]	NRXN1 [plasma membrane]		
418328	null	null	?S4 Neurexin-1-beta [plasma membrane]	NRXN1 [plasma membrane]		
418198	null	null	Neurexin-2-beta [plasma membrane]	NRXN2 [plasma membrane]		
418340	null	null	+S4  Neurexin-2-beta [plasma membrane]	NRXN2 [plasma membrane]		
418329	null	null	?S4 Neurexin-2-beta [plasma membrane]	NRXN2 [plasma membrane]		
418190	null	null	Neurexin-2-alpha [plasma membrane]	NRXN2 [plasma membrane]		
418194	null	null	Neurexin-3-alpha	NRXN3		
418188	null	null	Neurexin-3-beta	NRXN3		
418326	null	null	+S4  Neurexin-3-beta [plasma membrane]	NRXN3 [plasma membrane]		
418333	null	null	?S4 Neurexin-3-beta [plasma membrane]	NRXN3 [plasma membrane]		
187016	1	257	NT3 pre-pro-precursor [endoplasmic reticulum lumen]	NTF3 [endoplasmic reticulum lumen]		
187032	17	257	NT3 pro-precursor [endoplasmic reticulum lumen]	NTF3 [endoplasmic reticulum lumen]		
187011	17	257	NT3 pro-precursor [extracellular region]	NTF3 [extracellular region]		
167062	139	257	NT3 [extracellular region]	NTF3 [extracellular region]		
166499	1	-1	NT3 precursor [Golgi lumen]	NTF3 [Golgi lumen]		
166508	139	257	NT3 [Golgi lumen]	NTF3 [Golgi lumen]		
187018	17	257	NT3 pro-precursor [Golgi lumen]	NTF3 [Golgi lumen]		
187010	1	210	NT4/5 pre-pro-precursor [endoplasmic reticulum lumen]	NTF4 [endoplasmic reticulum lumen]		
187043	81	210	NT4/5 pro-precursor [endoplasmic reticulum lumen]	NTF4 [endoplasmic reticulum lumen]		
167063	81	210	NT4/5 [extracellular region]	NTF4 [extracellular region]		
187012	81	210	NT4/5 pro-precursor [extracellular region]	NTF4 [extracellular region]		
166491	1	-1	NT4/5 precursor [Golgi lumen]	NTF4 [Golgi lumen]		
187044	81	210	NT4/5 pro-precursor [Golgi lumen]	NTF4 [Golgi lumen]		
166514	81	210	NT4/5 [Golgi lumen]	NTF4 [Golgi lumen]		
187672	33	796	TrkA-1 receptor [Golgi membrane]	NTRK1 [Golgi membrane]		
187662	33	796	Phosphorylated TrkA-1 receptor [Golgi membrane]	NTRK1 [Golgi membrane]		
166512	33	796	Phosphorylated TrkA-1 receptor [plasma membrane]	NTRK1 [plasma membrane]		
166454	33	796	TrkA-2 receptor [plasma membrane]	NTRK1 [plasma membrane]		
166487	33	796	Phosphorylated TrkA-2 receptor [plasma membrane]	NTRK1 [plasma membrane]		
166517	33	796	TrkA-1 receptor [plasma membrane]	NTRK1 [plasma membrane]		
187641	32	822	Phosphorylated TrkB-1 receptor [Golgi membrane]	NTRK2 [Golgi membrane]		
